order_id,user_id,session_id,event_id,order_type,ticker,purchase_amount_krw,price_per_share_krw,fractional_shares,integer_shares,commission_krw,status,error_code,order_timestamp
ORD_e9641480c9d4,USR_5442cd6bdf1c,SES_754efa276871,EVT_fd62e93d3632,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-03 07:41:51.841000
ORD_809277a2f762,USR_5d31c7695ad1,SES_e253e1bbe077,EVT_0d5a345ba830,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-05 07:49:03.039000
ORD_e49e07f977d9,USR_785e9aabe747,SES_479c9c306ff3,EVT_8e1ab9a161d3,integer,PLTR,640000,80000,,8,1600,success,,2025-03-07 02:52:21.237000
ORD_8173f76b5d68,USR_fc83f87a79bc,SES_6bc0ab1b99ad,EVT_51ae81857a7f,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-06 16:33:37.036000
ORD_e84a6b0ee372,USR_dedc51d3c1cc,SES_2e3279f91526,EVT_094b8acec7a4,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-01 12:37:45.931000
ORD_27dd1aabba35,USR_f548bc08a213,SES_43d9aed86399,EVT_cff93159df84,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-02 08:28:50.674000
ORD_16bac3ab130f,USR_6e65041ab392,SES_75c911100ee2,EVT_3acdac268638,integer,PLTR,480000,80000,,6,1200,success,,2025-03-06 00:01:04.176000
ORD_8a5f3c4974fc,USR_f3427426fab5,SES_cb7a84f7eca5,EVT_76d6f21d5b76,integer,QQQ,4640000,580000,,8,11600,success,,2025-03-04 19:31:03.020000
ORD_603e7f4d203e,USR_dda1c1135785,SES_bfcf0329ee7a,EVT_e2caa9642130,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-03 09:56:05.273000
ORD_f54c8e19684d,USR_5e2fdfcd9429,SES_3704eec9b080,EVT_cb74ac6b8829,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-07 16:41:06.950000
ORD_620cf1dcf863,USR_34e22be3af68,SES_b980e098e032,EVT_699c706d2838,integer,AAPL,2250000,250000,,9,5625,canceled,네트워크오류,2025-03-01 17:45:06.540000
ORD_0bdc5e6f93d7,USR_1fb84ada171e,SES_ff8364aa3892,EVT_047225c527ce,integer,TSLA,840000,280000,,3,2100,success,,2025-03-03 04:12:05.140000
ORD_d8ed7cf6ab02,USR_84c049d44e6d,SES_dd636556be77,EVT_81faf5fefc97,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-07 13:55:14.905000
ORD_ce17038163f3,USR_4f9cf7bd081c,SES_ee2ae374ff88,EVT_93ce38d41807,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-04 22:32:04.655000
ORD_5ed18aea26bd,USR_0fd9ce4ab3c0,SES_f8e8165e0002,EVT_15c6ed4c0389,fractional,TSLA,45000,280000,0.1607,,112,success,,2025-03-03 23:42:36.650000
ORD_43373a0f3222,USR_26cf10a17c4c,SES_318b831a3591,EVT_016c19252186,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-05 22:21:25.499000
ORD_8826cea54df9,USR_aa46b4573e9e,SES_e76f46f67985,EVT_44de39764dc3,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-05 12:46:17.355000
ORD_75445fa7bc9e,USR_c496dc47fbe6,SES_57055586c4a8,EVT_4aafc6e5b82a,fractional,QQQ,87000,580000,0.15,,218,fail,잔고부족,2025-03-01 16:55:56.079000
ORD_bc1a70164dc3,USR_9364aa08a035,SES_fdc2bb759b40,EVT_c04804e6b645,integer,PLTR,800000,80000,,10,2000,success,,2025-03-04 20:05:14.593000
ORD_3f5a8fabf115,USR_349ac3129a80,SES_43b47bf5ddfd,EVT_56c077134844,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-01 16:26:18.035000
ORD_632490ebf899,USR_aa6563c2688f,SES_3f7142214d93,EVT_0271c3ba966c,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-04 00:36:26.359000
ORD_b97bce9c9a37,USR_1bccb6ce7c49,SES_c7f115ed371e,EVT_641de0c1e1fe,integer,NVDA,7200000,900000,,8,18000,success,,2025-03-04 16:24:22.719000
ORD_2187052b9d33,USR_b2a1146d7a52,SES_44ef28948656,EVT_c715c931d597,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-01 12:29:34.345000
ORD_c394d9c0c957,USR_bacfe915b277,SES_bc7e450f1098,EVT_e2a92a7f8105,integer,PLTR,640000,80000,,8,1600,success,,2025-03-06 12:39:02.314000
ORD_d60527c61fc4,USR_5f8bcc76fd6e,SES_fc03bafa87d1,EVT_a06935023629,integer,MSFT,4160000,520000,,8,10400,success,,2025-03-06 12:47:43.699000
ORD_e1d3b197b037,USR_f88b53c8f266,SES_7da8a3807343,EVT_71480d5ab2a1,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-07 22:17:50.193000
ORD_e7c351fa3ecc,USR_fb1f049b6c53,SES_7fae9bd20f38,EVT_e3e12a8c5fbe,integer,TQQQ,675000,75000,,9,1688,success,,2025-03-01 07:53:49.073000
ORD_12f8c4a0d8c4,USR_3c0e434954e9,SES_93b0e55cb3c7,EVT_287841adad74,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-05 21:13:03.782000
ORD_97fc3e8c3076,USR_00b9a86ada73,SES_123d191fa780,EVT_f3d1a19df553,integer,NVDA,6300000,900000,,7,15750,success,,2025-03-02 10:21:16.456000
ORD_998889a15cc4,USR_680377d809f2,SES_522bc54261d6,EVT_a8cdddcd0efe,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-03 06:41:38.154000
ORD_742683b9b9f1,USR_2837a10c298e,SES_cceda04544db,EVT_b259d817746f,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-01 07:45:12.679000
ORD_4e8f87859ce6,USR_b9d9a654a4e8,SES_18f9a07244bc,EVT_b70f957a7b2a,integer,TSLA,280000,280000,,1,700,success,,2025-03-05 08:46:42.025000
ORD_c1a4dc6152bc,USR_b5eb729a7012,SES_044fcee13329,EVT_83a531e5d777,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-07 08:49:29.507000
ORD_71afa8ccfe0f,USR_2d438b5558d5,SES_d3f09c3b5527,EVT_7d4e162ae0fc,integer,TQQQ,450000,75000,,6,1125,success,,2025-03-05 11:13:13.025000
ORD_8ecc1e548844,USR_e9d2e445849b,SES_e87b82d4b727,EVT_3fb1761b9cba,integer,TSLA,560000,280000,,2,1400,success,,2025-03-06 11:55:05.612000
ORD_0ca772328cc1,USR_2ed1a2155838,SES_52ff464accad,EVT_5ef5b716845e,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-05 15:32:48.720000
ORD_73d960489f32,USR_eae572d01900,SES_6c646f45b6e6,EVT_632c944f03de,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-01 11:20:20.545000
ORD_e1acec714f3d,USR_2d7a98289e6b,SES_db145e74f9b8,EVT_1801c3c039ce,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-04 00:14:37.607000
ORD_021f1bb7be2a,USR_7ec547064ce0,SES_44701d072804,EVT_4aa2386512e7,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-06 23:22:35.636000
ORD_bbcb0bc83cd0,USR_672a7d52720c,SES_dbae75e3fac2,EVT_2efd92d83184,integer,NVDA,6300000,900000,,7,15750,success,,2025-03-02 22:44:01.076000
ORD_a6a98e52004e,USR_71b28cbe3b7c,SES_5469dc763fc4,EVT_4b778e4c6cec,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-07 07:06:35.725000
ORD_4821ab56b41b,USR_ded477c44979,SES_0cc65756447a,EVT_5763b408d76b,integer,AAPL,750000,250000,,3,1875,success,,2025-03-02 11:54:19.996000
ORD_f73a614997f6,USR_7b5faa12119b,SES_05296e342168,EVT_065e478630bd,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-06 01:02:12.933000
ORD_5d68942fdef0,USR_95e89852c542,SES_cfd870df0b08,EVT_29db26744112,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-06 07:02:17.114000
ORD_61c9bd9b3521,USR_4801a8dc1e60,SES_6dcc354ddda7,EVT_7d11d188eab6,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-06 17:16:16.780000
ORD_b28b13986e59,USR_745dec27eeaf,SES_4dc26069e2b2,EVT_49a85df3bcaa,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-01 23:55:09.858000
ORD_e6d14aa6777c,USR_78698f297f29,SES_4ae996738cea,EVT_a9e9050bdc28,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-04 21:30:26.807000
ORD_69b3e5605f22,USR_383e89486f63,SES_58017cfd9236,EVT_777be4b0177e,fractional,NVDA,57000,900000,0.0633,,142,success,,2025-03-03 14:31:04.175000
ORD_270ffb6486cd,USR_698a716fe2a5,SES_aeb820e4db63,EVT_44d45c74e259,fractional,TSLA,12000,280000,0.0429,,30,success,,2025-03-05 07:46:28.675000
ORD_13bf3cd9cdf2,USR_1de9ec531598,SES_0f0d51e7b18b,EVT_4c5a89866001,integer,MSFT,4680000,520000,,9,11700,success,,2025-03-01 10:23:39.823000
ORD_2ec22bc07cc0,USR_9ff445c07f04,SES_eff977a5dbf9,EVT_bd7c157670c9,fractional,MSFT,11000,520000,0.0212,,28,success,,2025-03-06 23:31:25.995000
ORD_64b4ebd5ce4c,USR_8163dc5c3ac7,SES_ac67dfae2800,EVT_ce6d22990326,integer,IONQ,160000,40000,,4,400,success,,2025-03-07 10:51:14.534000
ORD_2a70cd3b9678,USR_f46e78d21852,SES_987667f2d8e1,EVT_60661410c36b,integer,PLTR,80000,80000,,1,200,success,,2025-03-01 11:41:04.752000
ORD_90b8bbd5aa76,USR_29e6f54196cb,SES_89494602ebfb,EVT_755c06f21abf,fractional,NVDA,18000,900000,0.02,,45,success,,2025-03-06 20:49:34.160000
ORD_114673d38594,USR_84bf36955766,SES_220b63f897fe,EVT_c074a4efe4ed,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-03 09:57:00.629000
ORD_eb31628984f2,USR_8f91f14429e6,SES_67193cb0c14e,EVT_41b2325a2a5d,fractional,TSLA,22000,280000,0.0786,,55,success,,2025-03-03 02:28:19.338000
ORD_09ead35ac642,USR_5a7f21b8f3d9,SES_0bada8ed7edb,EVT_f03396cc4ebb,integer,IONQ,240000,40000,,6,600,success,,2025-03-07 17:03:43.111000
ORD_5a146e074de9,USR_03f8378449fa,SES_00218d42251b,EVT_1a0729b67f90,fractional,QQQ,11000,580000,0.019,,28,success,,2025-03-04 12:17:02.007000
ORD_c01100ec1e3d,USR_8ac79271c3c6,SES_44894eb0b5eb,EVT_8951785edf4a,integer,PLTR,640000,80000,,8,1600,success,,2025-03-02 22:05:23.576000
ORD_754c05ab1572,USR_649189c83df5,SES_5f741c91907b,EVT_0d473d41dd6a,integer,PLTR,160000,80000,,2,400,success,,2025-03-01 18:23:10.427000
ORD_8fa49ce2cae0,USR_67ac63db7ee0,SES_e3c8241a4bd1,EVT_f24752814db4,fractional,GOOGL,21000,240000,0.0875,,52,success,,2025-03-05 23:26:17.626000
ORD_ca9c548b2439,USR_06637f969f80,SES_e2e2776e3a94,EVT_ccf636993c7e,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-01 07:18:29.246000
ORD_9e09e80701b7,USR_e3332adc4503,SES_1f19a0ce9d30,EVT_b5f2dc526aba,integer,TSLA,840000,280000,,3,2100,fail,한도초과,2025-03-06 08:23:25.824000
ORD_d117eef58ca2,USR_99c7a9dd6ecc,SES_29906e5f5bb7,EVT_5e47a5968955,integer,QQQ,5220000,580000,,9,13050,success,,2025-03-05 00:55:29.423000
ORD_b71ca80612f9,USR_d82ff44b31d7,SES_23cb4a54b3d0,EVT_54738f4c6860,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-02 23:49:37.174000
ORD_4a9cfcdc5dfa,USR_287adb79b33c,SES_1f174c95c193,EVT_a15a71f4d66a,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-02 22:06:05.020000
ORD_23003dac706a,USR_99fb0d1567d8,SES_31a7a3bc5d93,EVT_37158663e6dc,integer,MSFT,4680000,520000,,9,11700,success,,2025-03-04 00:13:01.121000
ORD_c02efd1f9393,USR_4e2fc27f24c7,SES_15ccafabb877,EVT_079c83980d7c,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-02 07:26:45.239000
ORD_891d3d442d46,USR_9f1a504e903c,SES_117c81397bbc,EVT_f388363bf148,integer,IONQ,240000,40000,,6,600,success,,2025-03-01 13:01:22.657000
ORD_c7525c0a8ebd,USR_9f121fa7a647,SES_08180c99d3cd,EVT_c1a1ff8fffb7,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 08:32:10.845000
ORD_d1c92306b6ab,USR_2d91a13f6250,SES_593c99ea26b2,EVT_72239e0d32a2,integer,MSFT,4160000,520000,,8,10400,success,,2025-03-04 00:29:01.591000
ORD_674f40345ad2,USR_47936832bcd2,SES_6a291b6c9097,EVT_188a51bdebdb,integer,TSLA,280000,280000,,1,700,success,,2025-03-04 23:40:19.445000
ORD_907f73f891fe,USR_4442b63b79a8,SES_12798c7adcc7,EVT_26ec4dba4b03,integer,GOOGL,1440000,240000,,6,3600,success,,2025-03-01 13:12:48.790000
ORD_ed9a3f6cc3a9,USR_c39e19f396bb,SES_548cd2724322,EVT_4eabe35494e7,fractional,TSLA,22000,280000,0.0786,,55,success,,2025-03-04 23:43:04.223000
ORD_77dbf7c98670,USR_2231f4bcc5ed,SES_27b03d5823db,EVT_25defd3f703d,integer,TSLA,560000,280000,,2,1400,success,,2025-03-05 23:18:00.585000
ORD_f4994bfc5af0,USR_d545336d5167,SES_df333a160f16,EVT_0daa721c9d65,integer,NVDA,900000,900000,,1,2250,success,,2025-03-01 22:58:29.126000
ORD_033e7fc29b66,USR_8f6c147137bb,SES_ad60bf260e80,EVT_466722b475b5,integer,TSLL,120000,15000,,8,300,success,,2025-03-01 12:04:12.946000
ORD_87cdb9e70f51,USR_a54bc1414f23,SES_070b64b152f0,EVT_eef9545ed986,integer,AAPL,750000,250000,,3,1875,fail,네트워크오류,2025-03-01 07:35:34.443000
ORD_68fe3c04c7a2,USR_b200b5d26001,SES_21cc0bdf97b8,EVT_f98452d389f6,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-06 19:01:57.228000
ORD_cbce21900e83,USR_7664487ed79c,SES_cb0f09fafda7,EVT_276961f9f106,integer,AAPL,1000000,250000,,4,2500,success,,2025-03-02 23:47:34.568000
ORD_253c62de85c4,USR_551241c4af6d,SES_c91fcadba868,EVT_4c1826c2f3a7,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-04 08:40:30.641000
ORD_1e43c9e4e55f,USR_663fe07ff607,SES_d268d253cd76,EVT_a30f44f86128,integer,PLTR,400000,80000,,5,1000,success,,2025-03-03 23:17:29.337000
ORD_20da54a421c7,USR_b5f93ea5597e,SES_e44513b98373,EVT_81e756aebf62,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-06 22:17:02.966000
ORD_d299e8af8c21,USR_6f20146b5c77,SES_a2bff2c85e13,EVT_7b01d4aa6087,integer,GOOGL,240000,240000,,1,600,fail,네트워크오류,2025-03-03 07:39:59.012000
ORD_78888e88cb70,USR_67194adc5b7f,SES_30f0e25aba90,EVT_de658274a28d,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-05 06:54:38.768000
ORD_f5b5be035834,USR_6e878441ed3c,SES_842a61bfc1ce,EVT_d37ae682d246,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-06 19:42:39.988000
ORD_5a947a965adf,USR_34b0c48fe433,SES_288b8a619779,EVT_8c22a6ddcfd2,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-02 02:25:41.339000
ORD_415a4841e1b2,USR_024d8a6a389c,SES_9498b6ec3111,EVT_5cf50bc34f5f,integer,NVDA,900000,900000,,1,2250,success,,2025-03-01 21:55:04.638000
ORD_aee62eab8305,USR_985a33f0064f,SES_b9b60583f9f0,EVT_91fa4635b97d,integer,IONQ,40000,40000,,1,100,success,,2025-03-01 10:36:00.175000
ORD_c6a7e98f96f6,USR_35f1d75ee474,SES_820261102d10,EVT_88c606eef91b,integer,MSFT,4680000,520000,,9,11700,success,,2025-03-07 08:35:01.720000
ORD_9b43017726d5,USR_fa2dd4ac18c2,SES_a1c56613e265,EVT_a587dd69fe4f,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-04 00:46:24.453000
ORD_e176d6f723c0,USR_41a264a7ba85,SES_fa1409a41f19,EVT_790f354b79a7,integer,GOOGL,240000,240000,,1,600,success,,2025-03-04 16:53:50.178000
ORD_f2ddec9d25a0,USR_0246c72899c7,SES_08856feda8fb,EVT_c7eaa1ac1f45,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-02 12:53:58.314000
ORD_273e04324eec,USR_8dd48f2f037b,SES_821e738d24ee,EVT_cd20ce633e23,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-04 07:45:02.921000
ORD_1ba2bd5aada9,USR_890ce6e5b744,SES_bb117b07da67,EVT_f84201f35c1a,fractional,IONQ,30000,40000,0.75,,75,fail,한도초과,2025-03-06 07:23:38.957000
ORD_25e4825779a2,USR_2a63e42168e4,SES_633ba79a59f4,EVT_1b442918912d,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-02 22:50:19.626000
ORD_f93fff543f94,USR_062ba2e22a50,SES_478ead1c1984,EVT_a894e43f135e,integer,AAPL,1500000,250000,,6,3750,success,,2025-03-01 01:16:24.234000
ORD_3de24706462a,USR_16583c5cef47,SES_96e1ea3eca25,EVT_229327e0a4c4,integer,GOOGL,2400000,240000,,10,6000,success,,2025-03-04 09:47:56.856000
ORD_1b16641de69b,USR_024c878e2f2f,SES_cdb5043df45f,EVT_1dcddea8eac1,integer,TQQQ,450000,75000,,6,1125,success,,2025-03-06 22:35:20.177000
ORD_a3993c71039d,USR_de159e3181db,SES_f6e5bbbb4ee0,EVT_6ca45fe92990,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-02 07:51:28.303000
ORD_7694370eaff8,USR_058d48a5b3fc,SES_99835d548152,EVT_72b50a687e00,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-05 23:37:37.065000
ORD_aadd1a7fb14b,USR_7c0fe36d9900,SES_b05f05ee1e20,EVT_ee71936170df,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-05 14:26:38.072000
ORD_9edac2fb306f,USR_42ac5d9a3d31,SES_18c40c8b0c5b,EVT_ba9b7db87e8d,integer,TSLA,840000,280000,,3,2100,success,,2025-03-02 02:44:29.134000
ORD_b76335e69663,USR_1638d3f55daa,SES_939fce3c3309,EVT_b1b4137462c9,integer,TSLA,280000,280000,,1,700,success,,2025-03-03 22:40:10.889000
ORD_b348c727a577,USR_de8b7e02a391,SES_c981c8d4a04d,EVT_529c9bc70937,integer,PLTR,640000,80000,,8,1600,success,,2025-03-04 08:21:29.020000
ORD_06486d15075a,USR_af8852765b18,SES_e12daea28af7,EVT_4e08560514b7,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-05 03:26:55.722000
ORD_4c0dfaa1abe1,USR_8dbbbcff6c24,SES_f131043cfa64,EVT_eae7a5ce5322,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-05 14:43:34.579000
ORD_759cc81fe780,USR_74c22eb70433,SES_284bb9c7fd92,EVT_7be4f72a78e2,integer,NVDA,9000000,900000,,10,22500,success,,2025-03-03 08:18:37.131000
ORD_0e25928b2587,USR_2976e29b6247,SES_e63629304b14,EVT_01f86216819a,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-03 22:32:56.402000
ORD_f1a0d77ee92b,USR_ad4235b398ca,SES_70c80d1f25ea,EVT_3645a05ddfe3,integer,QQQ,2900000,580000,,5,7250,success,,2025-03-05 20:12:25.133000
ORD_80b7186ed03a,USR_2848d24e5156,SES_851ab61bfec8,EVT_a95ef5507250,integer,NVDA,7200000,900000,,8,18000,fail,잔고부족,2025-03-05 08:58:02.505000
ORD_412f29986dec,USR_e05c2b6c44e2,SES_70031e646bb2,EVT_d5b7adb4453d,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-03 03:45:45.856000
ORD_cf15464525eb,USR_afbf73414203,SES_c5020cd51e0e,EVT_6a616e4b093a,integer,TQQQ,525000,75000,,7,1312,success,,2025-03-01 21:05:33.598000
ORD_1bbced1d9093,USR_7e609fa1997b,SES_7256be00c244,EVT_6c025c657ee6,integer,IONQ,40000,40000,,1,100,success,,2025-03-01 11:55:00.998000
ORD_fd805c19f1ad,USR_01ffea61ffb3,SES_ffcc2cd14adb,EVT_95cb685e8ac0,integer,MSFT,3120000,520000,,6,7800,success,,2025-03-01 22:15:33.949000
ORD_ef05b62eb321,USR_88a86594b946,SES_e9d45ec6b92a,EVT_7d83aee8b2a3,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-02 02:40:10.399000
ORD_10a8c893e267,USR_6bc259bb979d,SES_d4b6694df0fb,EVT_f6ac78fec75b,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-02 06:06:11.358000
ORD_7b04f3906772,USR_83b0aa5c74db,SES_415f65248885,EVT_a2bbd867a924,integer,MSFT,1560000,520000,,3,3900,success,,2025-03-06 06:59:22.617000
ORD_7059bc7241fb,USR_2f8f8389d8aa,SES_b9d6b669bd7e,EVT_f0c2f5d6310f,integer,GOOGL,1680000,240000,,7,4200,success,,2025-03-01 11:38:06.393000
ORD_46dcef0b8bb7,USR_f5536a95797f,SES_34c939c93a23,EVT_ba295b1626e6,integer,TSLA,2240000,280000,,8,5600,canceled,네트워크오류,2025-03-01 00:51:52.763000
ORD_82ad1609db8e,USR_9bee88d6c114,SES_f28b1aedb4ce,EVT_1659f30276f7,integer,TSLL,135000,15000,,9,338,success,,2025-03-05 06:48:30.430000
ORD_eb85b152f963,USR_9b63324f7adc,SES_e2c54fa78bc8,EVT_deb4fc3efdc7,integer,TQQQ,525000,75000,,7,1312,success,,2025-03-04 21:32:18.360000
ORD_004201b7ce40,USR_fbb77802b107,SES_8237bb777650,EVT_8b5358d6ba1a,integer,QQQ,1740000,580000,,3,4350,success,,2025-03-06 10:17:20.716000
ORD_e8f281b5d470,USR_efeb63a296e1,SES_a8c28d898cf5,EVT_290a363053c5,integer,TQQQ,450000,75000,,6,1125,success,,2025-03-05 08:41:11.200000
ORD_7325c8cc1ad8,USR_da3bd58bd7e4,SES_bf2c8a26ea8e,EVT_e580b83e194e,integer,MSFT,2080000,520000,,4,5200,success,,2025-03-06 08:52:38.294000
ORD_98bc279e8b20,USR_0658354bf0c5,SES_81f5fad5b85e,EVT_739078e63a95,integer,GOOGL,1200000,240000,,5,3000,canceled,잔고부족,2025-03-06 12:08:43.811000
ORD_2e4e90f113de,USR_50ecfc73bf3c,SES_1335b5420ea7,EVT_7277f79ca772,integer,TQQQ,225000,75000,,3,562,success,,2025-03-04 06:03:26.087000
ORD_2ef01d4056ed,USR_339dfcfc30b8,SES_1df62bfcb5b7,EVT_bc5109b97cf5,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-03 23:05:00.803000
ORD_78d211abc9f6,USR_29a12fb378c4,SES_3ff382beb579,EVT_d4bc08ad5722,fractional,QQQ,35000,580000,0.0603,,88,success,,2025-03-05 06:03:32.830000
ORD_d5d781eeb929,USR_3991a02f992b,SES_28b7c662d5d2,EVT_f4201b7c39a5,integer,TQQQ,525000,75000,,7,1312,success,,2025-03-04 05:24:25.445000
ORD_ea76ebef7e10,USR_35e5b41e350f,SES_40ce12fa9ae6,EVT_cc2635ea16cb,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-03 11:54:22.948000
ORD_7a582897b519,USR_d27f78c1c7b6,SES_f5c590e09165,EVT_77498aba060d,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-02 09:34:46.559000
ORD_a4aab7ce186a,USR_28e52ae37ee2,SES_cf66f7d9d650,EVT_7eaf0b1ac6b5,integer,MSFT,1560000,520000,,3,3900,success,,2025-03-06 14:19:47.589000
ORD_a96369f497bf,USR_f560b02c3f40,SES_5021a3214c3d,EVT_1e4f34c050fa,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-04 07:05:39.960000
ORD_a8f0da86dc96,USR_e457f3e82f89,SES_d0e4085fa1a5,EVT_728e6e82d637,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-02 09:29:23.448000
ORD_3af54c00f5cb,USR_96beab7c08da,SES_9807a7ccab88,EVT_a6dcccfbec0e,integer,PLTR,320000,80000,,4,800,success,,2025-03-06 22:59:22.156000
ORD_a56f9ef27066,USR_8470177ef9dd,SES_8785e9509ab4,EVT_7c0959a01c30,fractional,QQQ,21000,580000,0.0362,,52,success,,2025-03-07 22:34:54.716000
ORD_32ad5794047b,USR_4c0d6e7b6e91,SES_5e4272d4c4a5,EVT_43c6eae15c4f,fractional,TSLA,12000,280000,0.0429,,30,success,,2025-03-06 23:00:54.142000
ORD_afdd6bdbb686,USR_7b7b8d528b4d,SES_2ab28d7550a8,EVT_35e6763b2619,integer,MSFT,3120000,520000,,6,7800,success,,2025-03-03 14:36:00.914000
ORD_cec33547fa3f,USR_84384d32516a,SES_dc20e168a7f0,EVT_cecb33a7c9bd,integer,NVDA,7200000,900000,,8,18000,success,,2025-03-06 12:02:26.290000
ORD_660e82679ec1,USR_ee3243d473e9,SES_2e1949ea26e2,EVT_8db756d49bd5,integer,TQQQ,375000,75000,,5,938,success,,2025-03-03 20:18:26.249000
ORD_f565be1b24d1,USR_232c2e71f5d8,SES_225c8b3854f8,EVT_820e90f1183a,integer,AAPL,250000,250000,,1,625,success,,2025-03-06 08:22:17.041000
ORD_7047aac6723a,USR_8e61089012a6,SES_0e09e7b86d7f,EVT_8d9e7d2f4f30,integer,MSFT,1040000,520000,,2,2600,canceled,네트워크오류,2025-03-02 18:20:54.571000
ORD_30bab9062506,USR_6f117493b5a6,SES_3b88e54195ac,EVT_a7a6edb6dbda,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-04 11:26:23.994000
ORD_e70d3f29f3ef,USR_865661342f6e,SES_a370d7ed957b,EVT_e9dceb41c18d,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-07 12:35:55.333000
ORD_298e9073ccae,USR_c21497846968,SES_7a201d6dff72,EVT_a075bebce033,integer,TSLA,840000,280000,,3,2100,success,,2025-03-02 22:17:14.096000
ORD_8ccd2cb8a2b7,USR_01e656894ca3,SES_3e06eb989842,EVT_c6bcb0ffe33b,integer,MSFT,1560000,520000,,3,3900,success,,2025-03-02 02:58:53.499000
ORD_cd66ec3e2c7c,USR_c744862853e2,SES_f824fd977417,EVT_c356b186814f,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-06 12:12:53.403000
ORD_7178ab207f88,USR_50d2d707e900,SES_9d3772e6523f,EVT_cd6a988d0308,integer,QQQ,3480000,580000,,6,8700,success,,2025-03-04 05:02:02.162000
ORD_0c4a321404df,USR_fcf7856b1569,SES_e9c6dd28762c,EVT_6b051bc1ae82,integer,TQQQ,300000,75000,,4,750,success,,2025-03-07 12:08:45.385000
ORD_fb68a93baff8,USR_1505a5056dc6,SES_cc0eafc58a2f,EVT_89b98efb6bf0,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-05 22:18:11.578000
ORD_e894f8dee35b,USR_7231bdd89aa0,SES_183c94e2d43b,EVT_4fd5ea66106e,integer,AAPL,2250000,250000,,9,5625,fail,네트워크오류,2025-03-04 08:34:22.365000
ORD_828322a9c01a,USR_f55cdf70e18b,SES_b1ea4069d0d5,EVT_1ed6f4c02c34,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-06 07:27:32.190000
